,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,U5132,OA22X1,5.146044054843781,0.4003146774556062,0.8372937142857141,0.2858747993579445,126.8409090909091,1.9999999999999996,0.9921777777777778,0.6666666666666666,29,11
1,U5133,OA22X1,6.861917768832669,0.5205806628678957,0.8728045714285715,0.34235649287164616,207.33333333333331,3.733333333333334,0.9952,0.7887323943661972,30,13
2,U5134,OA221X1,5.851368510158015,0.2609922465403852,0.8540437580437581,0.20697371237327947,143.23076923076925,2.769230769230769,0.9930666666666667,0.7346938775510204,32,14
3,U5135,OA221X1,5.8171980955129055,0.3163543751136962,0.8533121693121691,0.24032614704256366,196.36842105263156,7.631578947368421,0.9949333333333333,0.8841463414634146,31,13
4,U5136,OA221X1,6.208411620176328,0.3791470128368507,0.8612731829573935,0.2749141384550153,155.25,3.7083333333333335,0.9935999999999999,0.7876106194690266,33,16
5,U5137,OA221X1,5.300916496945005,0.2197046843177162,0.8412929292929292,0.18012940930911944,109.29411764705883,2.0294117647058822,0.9909333333333333,0.6699029126213593,28,11
6,U5138,OA221X1,5.617329299913575,0.2785482307954223,0.8488816326530614,0.21786290425831592,116.1875,2.6875,0.9914666666666667,0.728813559322034,30,13
7,U5139,OA221X1,5.81572304363505,0.29858702422712313,0.8532804232804232,0.22993224070202953,155.25,3.4166666666666674,0.9935999999999999,0.7735849056603774,31,14
8,U5140,OA22X1,5.271646138672913,0.24237492483373732,0.8405522285714289,0.19509000060201112,132.92857142857144,1.9047619047619049,0.9925333333333334,0.6557377049180327,29,12
9,U5141,OA22X1,5.489557375103837,0.5101459594161634,0.8459062857142858,0.33781235266383824,139.625,2.9,0.9928888888888889,0.7435897435897436,29,13
