,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,U5132,OA22X1,5.109789069133492,0.40935726415516,0.8363282285714287,0.29045670290034614,121.28260869565217,2.2826086956521743,0.9918222222222222,0.695364238410596,29,11
1,U5133,OA22X1,6.823676680972826,0.5249057094550671,0.8721828571428573,0.34422174840085346,182.82352941176472,3.1470588235294117,0.9945600000000001,0.7588652482269503,30,13
2,U5134,OA221X1,5.86589848720487,0.25024741976530585,0.8543526383526384,0.20015831731312977,143.23076923076925,2.615384615384616,0.9930666666666667,0.723404255319149,32,14
3,U5135,OA221X1,5.827048114434331,0.3032170520721431,0.8535238095238096,0.2326681127982645,162.04347826086956,5.695652173913044,0.9938666666666666,0.8506493506493507,31,13
4,U5136,OA221X1,6.131112382041765,0.3732484987131855,0.8597694235588975,0.27179967723463105,219.58823529411768,5.9411764705882355,0.9954666666666667,0.8559322033898304,33,16
5,U5137,OA221X1,5.175589933699295,0.1949098167819185,0.8380721500721501,0.16311675914324775,88.28571428571429,1.8095238095238095,0.9888,0.6440677966101696,28,11
6,U5138,OA221X1,5.5869658732434875,0.27861276950752223,0.8481850340136057,0.2179023830763354,155.25,3.4166666666666674,0.9935999999999999,0.7735849056603774,30,13
7,U5139,OA221X1,5.746145059965737,0.3077592025336166,0.8517671957671958,0.23533323408267548,124.0,2.499999999999933,0.992,0.7142857142857089,31,14
8,U5140,OA22X1,5.176865907653384,0.20678986882270387,0.8381056,0.17135532387626012,107.17307692307693,1.1923076923076925,0.9907555555555556,0.543859649122807,29,12
9,U5141,OA22X1,5.511812054964171,0.5222580163281763,0.8464329142857145,0.3430811404678359,174.78125,3.6874999999999996,0.9943111111111111,0.7866666666666666,29,13
10,U5142,OA221X1,5.954887218045122,0.288914833668022,0.8562162162162165,0.22415354848995092,233.375,5.249999999999999,0.9957333333333334,0.84,32,14
11,U5143,OA221X1,5.5093893009310495,0.49331763392044475,0.8463757575757578,0.33035010282797334,inf,inf,1.0,1.0,30,10
