,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
0,U241,XNOR2X1,0.6666666666666666,0.12890625,0.0312097560975609,0.5,0.03515625,0.0079,3,10,41
1,U242,NOR2X0,0.0625,0.0053944444444444,0.0069097560975609,0.0625,0.0046,0.0072,5,18,41
2,U243,XOR2X1,0.6666666666666666,0.12890625,0.0310463414634146,0.5,0.03515625,0.0077,3,10,41
3,U244,NOR2X0,0.0625,0.0052333333333333,0.0070536585365853,0.0625,0.00485,0.0076,5,18,41
4,U245,XOR2X1,0.6666666666666666,0.12890625,0.0309585365853658,0.5,0.03515625,0.0074,3,10,41
5,U246,NOR2X0,0.0625,0.0054277777777777,0.0070097560975609,0.0625,0.0045,0.0076,5,18,41
6,U247,XNOR2X1,0.6666666666666666,0.12890625,0.0309634146341463,0.5,0.03515625,0.0073,3,10,41
7,U248,NOR2X0,0.0625,0.0048722222222222,0.0072048780487804,0.0625,0.00405,0.0078,5,18,41
8,U249,NAND4X0,0.0729166666666666,0.019190625,0.0345097560975609,0.09375,0.0154,0.0385,6,32,41
9,U250,XNOR2X1,0.6666666666666666,0.12890625,0.0311487804878048,0.5,0.03515625,0.0077,3,10,41
10,U251,NOR2X0,0.0625,0.0049333333333333,0.0072317073170731,0.0625,0.00425,0.0076,5,18,41
11,U252,XNOR2X1,0.6666666666666666,0.12890625,0.0309926829268292,0.5,0.03515625,0.0072,3,10,41
12,U253,NOR2X0,0.0625,0.0056777777777777,0.0069097560975609,0.0625,0.0056,0.0075,5,18,41
13,U254,XNOR2X1,0.6666666666666666,0.12890625,0.0309463414634146,0.5,0.03515625,0.0074,3,10,41
14,U255,NOR2X0,0.0625,0.0051833333333333,0.0070853658536585,0.0625,0.00445,0.0079,5,18,41
15,U256,XNOR2X1,0.6666666666666666,0.12890625,0.0312341463414634,0.5,0.03515625,0.0077,3,10,41
