,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,U305,AND2X4,12.750000000000002,0.09999999999999894,0.9272727272727274,0.09090909090909002,inf,inf,1.0,inf,30,3
1,U302,ISOLORX8,inf,inf,1.0,inf,inf,inf,1.0,inf,24,-2
2,U301,OR4X4,inf,inf,1.0,inf,inf,inf,inf,inf,1,0
3,U300,NAND4X1,inf,inf,inf,inf,inf,inf,inf,inf,-1,0
4,U299,NAND4X1,2.859296482412068,0.1777067153951599,0.7408854166666672,0.2161111111111145,1.4150943396226414,0.32075471698113206,0.5859375,0.4722222222222222,6,1
5,U298,NAND4X1,3.29553264604811,0.13263283108643995,0.7672,0.15291428571428653,6.352941176470588,1.0680147058823528,0.864,0.5164444444444444,8,3
6,U297,NAND4X1,15.0,0.0,0.9375,0.0,15.0,0.0,0.9375,0.0,4,0
7,U296,OR4X4,inf,inf,1.0,1.0,inf,inf,1.0,1.0,2,0
8,U295,NAND4X1,0.20000000000000073,0.0,0.16666666666666718,0.0,0.0,0.0,0.0,0.0,1,0
9,U294,NAND4X1,0.5686274509803922,0.06506238859179936,0.36250000000000004,0.06108786610878573,0.391304347826087,0.6086956521739131,0.28125,1.5555555555555556,4,-1
10,U293,NAND4X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
11,U230,XOR2X2,0.5238095238095237,0.0,0.34374999999999994,0.0,1.0,0.0,0.5,0.0,1,0
12,U229,NOR2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
13,U228,XOR2X2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
14,U227,XOR2X2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
15,U226,XOR2X2,0.5238095238095237,0.0,0.34374999999999994,0.0,1.0,0.0,0.5,0.0,1,0
16,U225,NOR2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
17,U224,XOR2X2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18,U223,XOR2X2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
19,U222,XOR2X2,0.5238095238095237,0.0,0.34374999999999994,0.0,1.0,0.0,0.5,0.0,1,0
20,U221,NOR2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
21,U220,XOR2X2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22,U219,XOR2X2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
23,U218,XOR2X2,0.5238095238095237,0.0,0.34374999999999994,0.0,1.0,0.0,0.5,0.0,1,0
24,U217,NOR2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25,U216,XOR2X2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
26,U215,XOR2X2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
27,U214,INVX32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
28,U213,NAND2X4,1.1818181818181832,0.0,0.541666666666667,0.0,7.0,0.0,0.875,0.0,3,0
29,U212,NAND2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
30,U211,NAND2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31,U210,NAND2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
32,U209,NAND2X4,1.8333333333333326,0.0,0.6470588235294117,0.0,0.5,0.0,1.0,0.0,2,0
33,U208,NAND2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
34,U207,NAND2X4,0.15637319316688605,0.3812235362826691,0.13522727272727303,0.27600422832980975,0.058823529411764705,0.9607843137254902,0.0625,0.49,5,2
35,U206,NAND2X4,1.8235294117647067,0.7647058823529417,0.6458333333333335,0.43333333333333346,2.2,0.6,0.6875,0.375,4,2
36,U205,NAND2X4,0.15294117647058844,0.4274509803921571,0.13265306122448994,0.29945054945054955,0.5,2.0,0.3333333333333333,0.6666666666666666,2,2
37,U204,NAND2X4,0.7331995987963891,0.3776886214198146,0.4230324074074074,0.2741465782235882,2.3294797687861273,1.5433526011560694,0.6996527777777778,0.6068181818181818,7,2
38,U202,INVX32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
39,U201,NAND2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
40,U138,NAND4X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
41,U137,INVX32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
42,U135,AOI21X2,1.2222222222222223,0.0,0.55,0.0,7.0,0.0,0.875,0.0,3,0
43,U132,NAND4X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
44,U131,INVX32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
45,U129,AOI21X2,1.2222222222222223,0.0,0.55,0.0,7.0,0.0,0.875,0.0,3,0
46,U128,AND2X4,0.444043321299639,0.0,0.3075,0.0,5.857142857142857,0.0,0.8541666666666666,0.0,4,0
47,U127,AND2X4,2.2323232323232323,0.1255411255411251,0.690625,0.11153846153846118,17.285714285714285,2.4285714285714284,0.9453125,0.7083333333333334,7,3
48,U126,AND2X4,1.7366375121477178,0.026239067055394194,0.6345880681818183,0.025568181818182396,16.066666666666666,5.4,0.94140625,0.84375,7,3
49,U125,AND2X4,1.9854227405247813,0.00485908649173994,0.6650390625,0.00488281250000039,16.066666666666666,3.8,0.94140625,0.7916666666666666,8,3
50,U124,AND2X4,2.170278637770898,0.09349845201238387,0.6845703125,0.1031420765027322,5.64935064935065,0.24675324675324675,0.849609375,0.19791666666666666,8,2
51,U123,NOR2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
52,U120,NOR2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
53,U118,NAND4X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
54,U117,AOI22X2,1.1818181818181819,0.0,0.5416666666666666,0.0,7.0,0.0,0.875,0.0,3,0
55,U116,NAND4X1,0.4079033176574338,0.003380116099639146,0.28972395514780896,0.003391580033914997,7.069797904191617,0.011976047904191545,0.8760811594202899,0.01183431952662715,5,0
56,U114,AOI21X2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
57,U113,ISOLORX8,0.6867469879518077,0.0,0.4071428571428573,0.0,15.0,0.0,0.9375,0.0,3,0
58,U112,NAND3X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
59,U111,NOR2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
60,U109,NAND4X1,0.18771331058020477,0.0,0.15804597701149425,0.0,1.896551724137931,0.0,0.6547619047619048,0.0,4,0
61,U108,AND2X4,7.0,0.0,0.875,0.0,7.0,0.0,0.875,0.0,3,0
62,U107,NAND3X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
63,U106,OAI21X2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
64,U102,NAND3X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
65,U101,NOR2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
66,U100,NOR2X4,0.7543859649122808,0.0,0.43000000000000005,0.0,3.0,0.0,0.75,0.0,2,0
67,U99,INVX32,1.105263157894737,0.0,0.525,0.0,7.0,0.0,0.875,0.0,3,0
68,U97,NOR2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
69,U96,INVX32,3.0,0.0,0.75,0.0,3.0,0.0,0.75,0.0,2,0
70,U95,NOR2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
71,U94,NOR2X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
72,U93,INVX32,3.0,0.0,0.75,0.0,3.0,0.0,0.75,0.0,2,0
73,U92,AOI22X2,0.3977011494252873,0.0,0.2845394736842105,0.0,3.8,0.0,0.7916666666666666,0.0,3,0
74,U91,OAI21X2,0.5319148936170213,0.3252279635258357,0.3472222222222222,0.24541284403669714,4.538461538461538,3.0,0.8194444444444444,0.75,3,2
75,U90,AND2X4,1.2291021671826627,0.06678460858027409,0.5513888888888889,0.06260364842454383,0.9393939393939394,0.3333333333333333,0.484375,0.25,5,2
76,U89,AND2X4,0.9503386004514679,0.12641083521444668,0.48726851851851866,0.14470284237726064,2.096774193548387,0.41935483870967744,0.6770833333333334,0.29545454545454547,4,1
77,U88,AND2X4,1.142857142857143,0.1468253968253971,0.5333333333333333,0.17209302325581433,1.1818181818181819,0.13636363636363635,0.5416666666666666,0.15789473684210525,5,1
78,U87,AND2X4,1.2966507177033495,0.2224880382775119,0.5645833333333333,0.2861538461538461,2.2,0.3333333333333333,0.6875,0.5,5,0
79,U85,OR4X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
80,U83,AOI22X2,1.2403916768665861,0.0,0.5536494755244757,0.0,11.8,0.0,0.921875,0.0,6,0
81,U82,AOI21X2,0.6800000000000007,0.0,0.404761904761905,0.0,3.0,0.0,0.75,0.0,2,0
82,U80,AOI21X2,0.8461538461538461,0.0,0.4583333333333333,0.0,7.0,0.0,0.875,0.0,3,0
83,U79,NAND3X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
84,U77,AOI21X2,0.44927536231884074,0.0,0.3100000000000001,0.0,0.3333333333333333,0.0,0.25,0.0,2,0
85,U75,AOI22X2,0.23091334894613535,0.0,0.18759512937595096,0.0,1.1538461538461537,0.0,0.5357142857142857,0.0,2,0
86,U74,INVX32,1.832786885245902,0.0,0.6469907407407408,0.0,6.384615384615385,0.0,0.8645833333333334,0.0,5,0
87,U73,INVX32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
88,U72,NAND3X4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
