,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
0,r143_U1_1,FADDX1,0.1869673295454545,0.1381933333333333,0.0465375,0.193359375,0.1228,0.00935,11,15,24
1,r143_U1_2,FADDX1,0.18994140625,0.1262333333333333,0.0455592592592592,0.1875,0.10045,0.0112,12,18,27
2,r143_U1_3,FADDX1,0.18994140625,0.1270578947368421,0.0422433333333333,0.1875,0.0938,0.0102,12,19,30
3,r143_U1_4,FADDX1,0.18994140625,0.12491,0.039460606060606,0.1875,0.08795,0.0067,12,20,33
4,r143_U1_5,FADDX1,0.18994140625,0.125795,0.0369305555555555,0.1875,0.08865,0.0053,12,20,36
5,r143_U1_6,FADDX1,0.18310546875,0.125515,0.0341692307692307,0.1875,0.0895,0.003,12,20,39
6,r143_U1_7,FADDX1,0.3571428571428571,0.1824647058823529,0.0323424999999999,0.375,0.131,0.00275,7,17,40
7,U141,AND2X1,0.18359375,0.1124549278846153,0.0414047619047619,0.24609375,0.03955078125,0.0003,9,13,21
8,U142,INVX2,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
9,U143,AND2X1,0.0625,0.00390625,0.00390625,0.0625,0.00390625,0.00390625,5,9,9
10,U144,AND2X1,0.25,0.001953125,0.001953125,0.25,0.001953125,0.001953125,3,10,10
11,U145,AND2X1,0.25,0.015625,0.0009765625,0.25,0.015625,0.0009765625,3,7,11
12,U146,AND2X1,0.25,0.0625,0.00048828125,0.25,0.0625,0.00048828125,3,5,12
13,U147,AND2X1,0.25,0.0625,0.000244140625,0.25,0.0625,0.000244140625,3,5,13
14,U148,AND2X1,0.25,0.0625,0.0001220703125,0.25,0.0625,0.0001220703125,3,5,14
15,U149,XNOR2X1,0.6666666666666666,0.3,0.062625,0.5,0.125,0.0001,3,5,16
16,U150,NAND2X1,0.25,0.0625,4.666666666666667e-05,0.25,0.0625,0.0,3,5,15
17,U151,XOR2X1,0.3125,0.1316481370192307,0.0436428571428571,0.375,0.10595703125,0.0005,9,13,21
18,U152,XOR2X1,0.3,0.1180555555555555,0.1180555555555555,0.125,0.0078125,0.0078125,5,9,9
19,U153,XOR2X1,0.6666666666666666,0.103515625,0.103515625,0.5,0.00390625,0.00390625,3,10,10
20,U154,XOR2X1,0.6666666666666666,0.1696428571428571,0.092684659090909,0.5,0.03125,0.001953125,3,7,11
21,U155,XOR2X1,0.6666666666666666,0.3,0.084228515625,0.5,0.125,0.0009765625,3,5,12
22,U156,XOR2X1,0.6666666666666666,0.3,0.077373798076923,0.5,0.125,0.00048828125,3,5,13
23,U157,XOR2X1,0.6666666666666666,0.3,0.0716552734375,0.5,0.125,0.000244140625,3,5,14
24,U158,XOR2X1,0.6666666666666666,0.3,0.0668133333333333,0.5,0.125,0.0002,3,5,15
25,U159,MUX21X1,0.375,0.2621527777777778,0.2076822916666666,0.375,0.234375,0.171875,4,9,12
26,U160,AO22X1,0.3875,0.161376953125,0.1764322916666666,0.3125,0.08056640625,0.12109375,5,12,12
27,U161,AO21X1,0.3125,0.15625,0.1282552083333333,0.25,0.15625,0.125,4,9,12
28,U162,NOR2X0,0.3125,0.1182512555803571,0.1266276041666666,0.3125,0.069580078125,0.0546875,5,14,12
29,U163,OA21X1,0.2395833333333333,0.15078125,0.115234375,0.15625,0.0546875,0.033203125,6,10,12
30,U164,NAND4X0,0.087890625,0.0511363636363636,0.0450994318181818,0.046875,0.02734375,0.03125,8,11,11
31,U165,NOR2X0,0.2604166666666667,0.153125,0.1374289772727272,0.28125,0.046875,0.046875,6,10,11
32,U166,OA22X1,0.2875,0.3,0.1274857954545454,0.1875,0.125,0.03515625,5,5,11
33,U167,INVX0,0.5,0.087890625,0.0394176136363636,0.5,0.046875,0.02734375,2,8,11
34,U168,NOR2X0,0.125,0.0750868055555555,0.0394176136363636,0.125,0.02734375,0.02734375,4,9,11
35,U169,NOR2X0,0.5,0.0399305555555555,0.0181107954545454,0.5,0.0546875,0.013671875,2,9,11
36,U170,NOR2X0,0.25,0.09375,0.0681818181818181,0.25,0.03125,0.03125,3,8,11
37,U171,INVX0,0.2625,0.2092013888888889,0.1676136363636363,0.1875,0.171875,0.21875,5,9,11
38,U172,AO221X1,0.2291666666666666,0.1676136363636363,0.1676136363636363,0.15625,0.21875,0.21875,6,11,11
39,U173,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
40,U174,NAND2X0,0.2875,0.275,0.275,0.1875,0.25,0.25,5,5,5
41,U175,AO21X1,0.25,0.13828125,0.13671875,0.1875,0.03515625,0.02734375,6,10,10
42,U176,AO21X1,0.25,0.13828125,0.13671875,0.1875,0.03515625,0.02734375,6,10,10
43,U177,AO21X1,0.25,0.13828125,0.13671875,0.1875,0.03515625,0.02734375,6,10,10
44,U178,AO21X1,0.25,0.13828125,0.13671875,0.1875,0.03515625,0.02734375,6,10,10
45,U179,AND2X1,0.1875,0.0290798611111111,0.0234375,0.1875,0.02734375,0.0234375,5,9,9
46,U180,AO22X1,0.2008928571428571,0.1553819444444444,0.13828125,0.125,0.0546875,0.03515625,7,9,10
47,U181,MUX21X1,0.2291666666666666,0.14765625,0.1335227272727272,0.125,0.0546875,0.0546875,6,10,11
48,U182,AO22X1,0.17578125,0.2053571428571428,0.2053571428571428,0.1015625,0.125,0.125,8,7,7
49,U183,NOR2X0,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
50,U184,MUX21X1,0.25,0.1249186197916666,0.0626095238095238,0.125,0.046875,0.0,6,12,21
51,U185,AO222X1,0.2205255681818181,0.13328125,0.0976954545454545,0.17578125,0.07255,0.05495,11,16,22
52,U186,AO21X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
53,U187,MUX21X1,0.2321428571428571,0.10470625,0.0604708333333333,0.125,0.0397,0.0,7,16,24
54,U188,AO222X1,0.2847222222222222,0.0982958333333333,0.0823821428571428,0.15625,0.05835,0.0306,9,24,28
55,U189,NAND2X0,0.3125,0.25,0.25,0.25,0.1875,0.1875,4,7,7
56,U190,MUX21X1,0.275,0.1979166666666666,0.1979166666666666,0.25,0.1875,0.1875,5,6,6
57,U191,NAND2X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
58,U192,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
59,U193,MUX21X1,0.2321428571428571,0.1021470588235294,0.0547962962962962,0.125,0.0467,0.0,7,17,27
60,U194,AO222X1,0.2727272727272727,0.0983416666666666,0.07697,0.203125,0.06005,0.02365,11,24,30
61,U195,OR2X1,0.375,0.2875,0.2875,0.375,0.1875,0.1875,4,5,5
62,U196,MUX21X1,0.2321428571428571,0.0993333333333333,0.0493833333333333,0.125,0.04045,0.0009,7,18,30
63,U197,AO221X1,0.3125,0.0925115384615384,0.0715242424242424,0.28125,0.0526,0.0209,9,26,33
64,U198,MUX21X1,0.2321428571428571,0.0965388888888888,0.0453181818181818,0.125,0.03635,0.0013,7,18,33
65,U199,AO221X1,0.3125,0.0925615384615384,0.0660333333333333,0.28125,0.0504,0.01695,9,26,36
