,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,U111,INVX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,U112,MUX21X1,1.7428571428571429,0.5238095238095235,0.6354166666666666,0.34374999999999983,15.0,3.0,0.9375,0.75,4,2
2,U113,MUX21X1,1.224608775698067,0.3444550314109918,0.5504827586206896,0.5254483642096973,2.070414847161572,0.7489082969432314,0.6743111111111111,2.9826086956521736,8,-3
3,U114,OA21X1,0.2030432715168807,0.4207085116500238,0.16877470355731228,0.7262466652985842,0.08333333333333333,0.5972222222222222,0.07692307692307693,1.4827586206896552,2,-1
4,U115,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,U116,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,U117,AO22X1,1.9702970297029707,0.07821782178217826,0.6633333333333333,0.07254361799816349,1.0,0.08333333333333333,0.5,0.09090909090909091,3,-1
7,U118,MUX21X1,0.11540664375715934,0.0340164948453607,0.10346598202824143,0.03521436407955556,0.06292517006802724,0.4285714285714268,0.05920000000000003,0.29999999999999916,10,-1
8,U119,AO22X1,0.12573099415204644,0.0,0.1116883116883114,0.0,0.8846153846153846,0.0,0.46938775510204084,0.0,1,0
9,U120,NAND2X0,2.6582620441242684,0.2798992570914002,0.7266461538461538,0.21868850656846034,18.13265306122449,0.920918367346939,0.9477333333333333,0.4794156706507305,15,4
10,U121,MUX21X1,1.2033614482254116,0.0839332274792103,0.5461479999999997,0.07743394643819988,2.571428571428571,1.6228571428571428,0.72,0.6187363834422658,13,1
11,U122,NAND2X0,3.089365504915112,0.0,0.7554632867132872,0.0,12.714285714285714,0.0,0.9270833333333334,0.0,5,0
12,U123,OAI22X1,0.7142857142857154,0.0,0.416666666666667,0.0,0.7142857142857143,0.0,0.4166666666666667,0.0,2,0
13,U124,OAI22X1,0.047260980916160884,0.006928384212149273,0.04512817891373764,0.0068807119957893,0.17562905844155846,0.4991883116883117,0.21304615384615389,0.3329723876556578,6,-1
14,U125,OA21X1,0.31578947368421056,0.21052631578947364,0.24000000000000005,0.17391304347826084,0.3333333333333333,0.0,0.5,0.0,1,0
15,U126,NOR2X0,0.4535348488633528,0.07480773348559981,0.8299428571428582,0.06960103761348875,3.6641791044776117,2.88681592039801,0.7856,0.74272,9,1
16,U127,NOR2X0,1.57007929912044,0.06923948148743851,0.6109069473684214,0.0647558219521769,48.3421052631579,5.296258223684211,0.9797333333333333,0.8411755102040817,13,6
17,U128,OA22X1,0.7613065899963505,0.06885116222465583,0.4322396761133608,0.06441604281119206,2.8512323943661966,0.5704225352112675,0.7403428571428571,0.3632286995515695,11,3
18,U129,NOR2X0,0.21043882978722894,0.06117021276596436,0.2665263157894655,0.05764411027569537,0.09156976744186046,0.1918604651162791,0.1008,0.23741007194244612,11,1
19,U130,NAND4X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20,U131,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
21,U132,NAND4X0,0.03426314595056057,0.10151870091926489,0.03547875987841976,0.09216248515303749,0.09961461126005362,0.17815851206434316,0.0905904761904762,0.15121777777777778,3,1
22,U133,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
23,U134,AO21X1,0.25,0.0,0.3333333333333333,0.0,0.25,0.0,0.3333333333333333,0.0,-2,0
24,U135,MUX41X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25,U136,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
26,U137,MUX21X1,1.3290225563909792,0.20751879699248207,0.5706353305785128,0.17185554171855602,3.0,0.125,0.75,0.1111111111111111,6,1
27,U138,NAND2X0,0.2666666666666666,0.0,0.21052631578947364,0.0,1.0,0.0,0.5,0.0,1,0
28,U139,NAND4X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
29,U140,AND2X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
30,U141,NAND2X0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1,0
31,U142,OAI21X1,0.3333333333333333,0.2777777777777775,0.25,0.21739130434782594,1.0,0.6666666666666666,0.5,0.4,1,1
32,U143,NOR3X0,3.0,0.0,0.75,0.0,3.0,0.0,0.75,0.0,2,0
33,U144,MUX21X1,1.7428571428571429,0.5238095238095235,0.6354166666666666,0.34374999999999983,15.0,3.0,0.9375,0.75,4,2
34,U145,AND2X1,7.0,0.0,0.875,0.0,7.0,0.0,0.875,0.0,3,0
35,U146,MUX21X1,1.223108058383417,0.34040424254552776,0.5501793103448276,0.5160800970873797,2.332345971563981,0.7203791469194314,0.6999111111111112,2.576271186440678,8,-3
36,U147,OA21X1,0.2030432715168807,0.4207085116500238,0.16877470355731228,0.7262466652985842,0.08333333333333333,0.5972222222222222,0.07692307692307693,1.4827586206896552,2,-1
37,U148,AOI221X1,0.6067415730337079,0.0,1.542857142857143,0.0,0.6818181818181818,0.0,2.142857142857143,0.0,0,0
38,U149,NAND2X0,0.11111111111111116,0.0,0.10000000000000003,0.0,0.3333333333333333,0.0,0.5,0.0,1,0
39,U150,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
40,U151,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
41,U152,AO22X1,1.9702970297029707,0.07821782178217826,0.6633333333333333,0.07254361799816349,1.0,0.08333333333333333,0.5,0.09090909090909091,3,-1
42,U153,MUX21X1,0.1433175033921305,0.032788059701492324,0.12535232161400406,0.03389956051552987,0.35294117647058826,0.1336156862745098,0.2608695652173913,0.15422219003476242,3,-2
43,U154,OA221X1,0.36994219653179183,0.11017691364512203,0.5871559633027521,0.12381889763779563,0.26595744680851063,0.05319148936170213,0.36231884057971014,0.056179775280898875,0,-1
44,U155,OA221X1,0.12756264236902082,0.10022779043280179,0.11313131313131337,0.0910973084886128,0.14285714285714285,0.0,0.16666666666666666,0.0,1,0
45,U156,NAND2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
46,U157,AND2X1,0.5833333333333333,0.0,1.3999999999999997,0.0,0.75,0.0,3.0,0.0,-1,0
47,U158,AO221X1,0.5669515669515669,0.013209013209013746,0.3618181818181818,0.013385826771654095,0.4482758620689655,0.034482758620689655,0.30952380952380953,0.03571428571428571,2,-1
48,U159,NOR2X0,3.0,0.0,0.75,0.0,3.0,0.0,0.75,0.0,2,0
49,U160,NAND2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
50,U161,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
51,U162,MUX21X1,0.6453957534481771,0.32503381156491146,0.3922434782608695,0.4815556943948607,1.2234799482535577,0.6170763260025873,0.5502545454545454,1.6114864864864862,8,-3
52,U163,NOR3X0,0.7053406998158385,0.0,2.3937500000000056,0.0,0.813953488372093,0.0,4.375,0.0,1,0
53,U164,MUX21X1,0.36363636363636354,0.0,0.2666666666666666,0.0,2.0,0.0,0.6666666666666666,0.0,1,0
54,U165,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
55,U166,NAND3X0,0.1111111111111111,0.0,0.125,0.0,0.1111111111111111,0.0,0.125,0.0,2,0
56,U167,NAND2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
57,U168,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
58,U169,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
59,U170,MUX21X1,0.03703703703703707,0.0,0.03846153846153849,0.0,1.0,0.0,0.5,0.0,0,0
60,U171,OA21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
61,U172,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
62,U173,AO22X1,1.5287356321839103,0.0571519795657733,0.6045454545454549,0.05406221685291509,1.6666666666666667,0.5666666666666667,0.625,0.3617021276595745,3,-1
63,U174,XNOR3X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
64,U175,NOR2X0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1,0
65,U176,NAND2X0,0.43749999999999983,0.010416666666667046,0.30434782608695643,0.01052631578947407,0.25,0.25,0.3333333333333333,0.3333333333333333,0,-1
66,U177,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
