,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
0,U36,INVX0,0.5,0.175,0.175,0.5,0.125,0.125,3,5,5
1,U37,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
2,U38,OAI21X1,0.2375,0.2375,0.2375,0.0625,0.0625,0.0625,5,5,5
3,U39,OAI21X1,0.1770833333333333,0.1964285714285714,0.1964285714285714,0.03125,0.15625,0.15625,6,7,7
4,U40,NAND3X0,0.1666666666666666,0.21875,0.21875,0.15625,0.1875,0.1875,6,7,7
5,U41,OR2X1,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
6,U42,MUX21X1,0.175,0.175,0.175,0.125,0.125,0.125,5,5,5
7,U43,OAI21X1,0.1941964285714285,0.2299107142857142,0.2299107142857142,0.046875,0.234375,0.234375,7,7,7
8,U44,NAND3X0,0.169921875,0.2433035714285714,0.2433035714285714,0.1640625,0.234375,0.234375,8,7,7
9,U45,AOI21X1,0.1458333333333333,0.2142857142857142,0.2142857142857142,0.125,0.1875,0.1875,6,7,7
10,U46,NAND3X0,0.2395833333333333,0.2395833333333333,0.2395833333333333,0.25,0.25,0.25,6,6,6
11,U47,OR2X1,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
12,U48,NAND3X0,0.1450892857142857,0.2209821428571428,0.2209821428571428,0.109375,0.203125,0.203125,7,7,7
13,U49,AND2X1,0.2604166666666667,0.1875,0.1875,0.1875,0.1875,0.1875,6,6,6
14,U50,AO21X1,0.1354166666666666,0.1354166666666666,0.1354166666666666,0.09375,0.09375,0.09375,6,6,6
15,U51,OR2X1,0.125,0.125,0.125,0.125,0.125,0.125,4,4,4
16,U52,NAND4X0,0.0807291666666666,0.2455357142857142,0.2455357142857142,0.0546875,0.25,0.25,9,7,7
17,U53,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
18,U54,OA21X1,0.1770833333333333,0.1770833333333333,0.1770833333333333,0.15625,0.15625,0.15625,6,6,6
19,U55,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
20,U56,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
21,U57,INVX0,0.5,0.2375,0.2375,0.5,0.1875,0.1875,2,5,5
22,U58,NAND2X0,0.2375,0.2375,0.2375,0.1875,0.1875,0.1875,5,5,5
23,U59,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
24,U60,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
25,U61,MUX21X1,0.175,0.175,0.175,0.125,0.125,0.125,5,5,5
26,U62,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
27,U63,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
28,U64,NAND3X0,0.25,0.25,0.25,0.25,0.25,0.25,3,3,3
