,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,U36,INVX0,1.8571428571428574,0.0,0.65,0.0,3.0,0.0,0.75,0.0,2,0
1,U37,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,U38,OAI21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,U39,OAI21X1,0.09848484848484858,0.0,0.10924369747899171,0.0,0.8,0.0,4.0,0.0,1,0
4,U40,NAND3X0,0.2380952380952384,0.0,0.3125000000000005,0.0,0.16666666666666666,0.0,0.2,0.0,1,0
5,U41,OR2X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,U42,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7,U43,OAI21X1,0.1553398058252427,0.0,0.1839080459770115,0.0,0.8,0.0,4.0,0.0,0,0
8,U44,NAND3X0,0.30160550458715585,0.0,0.43185550082101787,0.0,0.3,0.0,0.42857142857142855,0.0,-1,0
9,U45,AOI21X1,0.31944444444444436,0.0,0.4693877551020406,0.0,0.3333333333333333,0.0,0.5,0.0,1,0
10,U46,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
11,U47,OR2X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
12,U48,NAND3X0,0.3434343434343433,0.0,0.5230769230769228,0.0,0.46153846153846156,0.0,0.8571428571428571,0.0,0,0
13,U49,AND2X1,0.388888888888889,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0,0
14,U50,AO21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
15,U51,OR2X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
16,U52,NAND4X0,0.6712121212121214,0.0,2.0414746543778812,0.0,0.78125,0.0,3.5714285714285716,0.0,-2,0
17,U53,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18,U54,OA21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
19,U55,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20,U56,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
21,U57,INVX0,1.105263157894737,0.0,0.525,0.0,1.6666666666666667,0.0,0.625,0.0,3,0
22,U58,NAND2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
23,U59,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24,U60,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25,U61,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
26,U62,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
27,U63,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
28,U64,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
