,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,U17,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,U18,AND3X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,U19,AO221X1,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0,0
3,U20,XNOR2X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,U21,AO221X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,U22,AND2X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,U23,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7,U24,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8,U25,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,U26,AO22X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
10,U27,AO21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
11,U28,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
