,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,add_291_U1_1_1,HADDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,add_291_U1_1_2,HADDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,add_291_U1_1_3,HADDX1,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1,0
3,add_291_U1_1_4,HADDX1,3.0,0.0,0.75,0.0,3.0,0.0,0.75,0.0,2,0
4,add_291_U1_1_5,HADDX1,7.0,1.0,0.875,0.5,7.0,1.0,0.875,0.5,3,1
5,add_291_U1_1_6,HADDX1,15.0,3.0,0.9375,0.75,15.0,3.0,0.9375,0.75,4,2
6,add_291_U1_1_7,HADDX1,31.0,7.0,0.96875,0.875,31.0,7.0,0.96875,0.875,5,3
7,add_291_U1_1_8,HADDX1,63.0,15.0,0.984375,0.9375,63.0,15.0,0.984375,0.9375,6,4
8,U144,INVX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,U146,AO21X1,1.95596811299556,1.2738216253811998,0.6617013574660634,0.5602117647058824,6.197696737044146,2.5988483685220727,0.8610666666666668,0.7221333333333333,12,10
10,U147,MUX21X1,3.083147735708984,1.6292996782974507,0.7550909090909091,0.6196705882352941,6.836990595611287,3.8981191222570537,0.8724000000000001,0.79584,11,10
11,U148,AND2X1,3.243544788014033,1.1217723940070166,0.7643479567307696,0.5286959134615392,43.52173913043478,21.26086956521739,0.9775390625,0.955078125,10,9
12,U149,NOR2X0,4.54012623985573,0.9621280432822371,0.8194986979166667,0.4903492647058826,43.52173913043478,1.7826086956521738,0.9775390625,0.640625,10,6
13,U150,AO222X1,1.0409639550264544,0.735249944885361,0.5100354430379745,0.42371414392059537,3.192073170731707,1.0007621951219512,0.7614545454545454,0.5001904761904762,9,9
14,U151,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
15,U152,AO221X1,1.2686225276419532,0.5726179463459758,0.5592038834951454,0.3641176470588235,2.3700980392156867,0.1488970588235295,0.7032727272727274,0.12960000000000005,9,6
16,U153,INVX0,7.487089576028066,3.243544788014033,0.8821739783653848,0.7643479567307696,88.04347826086956,43.52173913043478,0.98876953125,0.9775390625,11,10
17,U154,AO22X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
18,U155,AO21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
19,U156,XNOR2X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
20,U157,NAND2X0,0.28205128205128216,0.0,0.22000000000000006,0.0,0.3333333333333333,0.0,0.25,0.0,1,0
21,U158,AO21X1,0.7543859649122808,0.0,0.43000000000000005,0.0,3.0,0.0,0.75,0.0,2,0
22,U159,NAND2X0,0.04166666666666674,0.0,0.04000000000000007,0.0,0.2,0.0,0.16666666666666666,0.0,0,0
23,U160,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24,U161,OAI21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
25,U162,AO22X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
26,U163,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
27,U164,AO22X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
28,U165,OR2X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
29,U166,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
30,U167,NAND2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
31,U168,AO22X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
32,U169,NAND2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
33,U170,NAND2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
34,U171,NAND3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
35,U172,AO21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
36,U173,AO22X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
37,U174,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
38,U175,AO21X1,0.5238095238095237,0.0,0.34374999999999994,0.0,1.0,0.0,0.5,0.0,1,0
39,U176,AO21X1,0.36363636363636354,0.0,0.2666666666666666,0.0,1.0,0.0,0.5,0.0,1,0
40,U177,NAND2X0,1.222222222222222,0.45833333333333337,0.55,0.31428571428571433,3.0,1.0,0.75,0.5,2,1
41,U178,AO21X1,0.7543859649122808,0.0,0.43000000000000005,0.0,3.0,0.0,0.75,0.0,2,0
42,U179,AO221X1,0.06521739130434816,0.0,0.06122448979591866,0.0,0.0,0.0,0.0,0.0,1,0
43,U180,INVX0,3.0,1.0,0.75,0.5,3.0,1.0,0.75,0.5,2,1
44,U181,NAND3X0,3.0,0.0,0.75,0.0,3.0,0.0,0.75,0.0,2,0
45,U182,NOR2X0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1,0
46,U183,NAND2X0,2.0476190476190474,0.3714285714285714,0.671875,0.2708333333333333,7.0,1.0,0.875,0.5,3,1
47,U184,AO21X1,1.2222222222222223,0.0,0.55,0.0,7.0,0.0,0.875,0.0,3,0
48,U185,NAND2X0,0.5652173913043478,0.29192546583850904,0.3611111111111111,0.2259615384615383,1.5714285714285714,0.7142857142857143,0.6111111111111112,0.4166666666666667,2,1
49,U186,NAND3X0,7.0,0.0,0.875,0.0,7.0,0.0,0.875,0.0,3,0
50,U187,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
51,U188,MUX21X1,0.4933333333333336,0.0,0.330357142857143,0.0,1.0,0.0,0.5,0.0,2,0
52,U189,NAND2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
53,U190,NAND2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
54,U191,INVX0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1,0
55,U192,AO21X1,0.08695652173913052,0.0,0.08000000000000007,0.0,0.3333333333333333,0.0,0.25,0.0,1,0
56,U193,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
57,U194,NAND4X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
58,U195,NAND2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
59,U196,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
60,U197,AO21X1,0.7543859649122808,0.0,0.43000000000000005,0.0,3.0,0.0,0.75,0.0,2,0
61,U198,INVX0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
62,U199,OR3X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
63,U200,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
