,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,U153,NAND3X0,0.6639059891485825,0.044922572102930866,0.39900450715265584,0.04299129265867341,3.9867021276595747,1.3120567375886523,0.7994666666666667,0.5674846625766871,32,13
1,U154,OA221X1,0.8733667715481231,0.33693327588183336,0.4662016988944378,0.25201951507983383,3.4026467278393353,1.3047091412742382,0.7728639016897082,0.5661057692307692,24,9
2,U155,NAND3X0,0.9352950765673105,1.8076221110797415,0.4832829308005427,0.6438267115600451,3.753637566137566,5.613756613756614,0.7896347826086957,0.8488,24,21
3,U156,AO221X1,0.6375105808375992,0.09196365495543836,0.38931692307692306,0.0842186042897108,4.48887587822014,1.2435597189695549,0.8178133333333333,0.5542797494780793,24,13
4,U157,AO21X1,2.886815920398009,1.61318963219616,0.7427199999999999,0.6173258964143423,8.5274390243903,6.026486280487847,0.8950400000000005,0.8576813559322043,26,18
5,U158,NAND2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,U159,MUX21X1,2.134796238244514,0.8980211598746083,0.6809999999999999,0.47313548387096777,15.666666666666666,2.90625,0.94,0.744,14,8
7,U160,NAND2X0,4.574550319607555,0.7298526460532193,0.8206133333333334,0.4219160792212155,35.76470588235294,3.3083639705882355,0.9728,0.7678933333333333,15,8
8,U161,NAND2X0,1.20217789049648,0.5858522799173254,0.5459040778151893,0.3694242441974907,11.045923223350254,3.954314720812173,0.9169843621399177,0.7981557377049177,32,24
9,U162,OA222X1,3.193639680830021,1.0790166812993869,0.761543652743653,0.5190033783783787,19.08928571428571,3.9214285714285717,0.9502222222222222,0.7968069666182874,30,20
10,U163,XOR2X1,2.1999569753683983,1.7472158098973198,0.6874957983193277,0.6359951058823529,8.416195856873824,6.062146892655368,0.8938,0.8584,29,21
11,U164,NAND2X0,6.484700391846084,0.8062037403934121,0.8663941176470589,0.4463526026237835,44.45454545454545,4.326704545454546,0.978,0.8122666666666667,15,8
12,U165,AOI222X1,1.686177077955604,0.11220761685397729,0.6277237237237241,0.1008872940210309,25.38658940397386,1.9337748344371248,0.9621019607843143,0.6591422121896208,14,-2
13,U166,AO221X1,1.077955509619955,0.9441172394678513,0.5187577427088929,0.48562772877127386,17.768310546875,11.36111111111111,0.9467186991869918,0.9191011235955057,31,29
14,U167,AO222X1,3.055365052659599,1.1334830174558113,0.753413074528475,0.5312828872701763,26.47252747252747,9.296703296703297,0.9636,0.9028815368196372,35,24
15,U168,AO21X1,3.056582162492369,0.39550078351172824,0.7534870588235297,0.2834113661451802,2.633720930232558,1.1317829457364341,0.7248,0.5309090909090909,14,-2
16,U169,XOR2X1,3.111053251843126,1.6270616932058015,0.7567533333333336,0.6193465868783231,12.888888888888891,9.533333333333335,0.928,0.9050632911392406,30,21
