,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,U156,XOR2X1,20.50706848165346,3.3854256825871505,0.9535036585365855,0.7719719652368942,65.66666666666667,5.25,0.985,0.84,38,31
1,U157,NOR2X0,7.885228848821101,0.02899412192060961,0.8874536585365856,0.028177150192551445,7.561643835616438,0.06849315068493145,0.8832,0.06410256410256406,36,20
2,U158,XOR2X1,20.364181126569804,3.356290057839624,0.9531926829268295,0.7704468741239142,62.29113924050632,4.933544303797468,0.9842,0.8314666666666666,38,31
3,U159,NOR2X0,7.959790209790288,0.004179154179162208,0.88839024390244,0.004161761536046164,7.445945945945945,0.05405405405405396,0.8815999999999999,0.0512820512820512,36,20
4,U160,XOR2X1,20.578379516328525,3.399966448251363,0.9536573170731708,0.7727255396691899,64.78947368421052,5.167763157894736,0.9848,0.8378666666666666,38,31
5,U161,NOR2X0,8.02606551602682,0.007648568409404434,0.8892097560975616,0.007707519902646673,7.445945945945945,0.013513513513513549,0.8815999999999999,0.013698630136986337,36,20
6,U162,XOR2X1,20.451368178726522,3.3740680426934553,0.9533829268292683,0.7713798710400898,65.66666666666667,5.25,0.985,0.84,38,31
7,U163,NOR2X0,7.909944367176714,0.025167229617852227,0.8877658536585376,0.02581697126163119,7.223684210526315,0.052631578947368446,0.8784,0.05555555555555558,36,20
8,U164,NAND4X0,1.112779740871613,0.06898334174659426,0.5266898954703831,0.07409463744290841,1.4287564766839376,0.06476683937823821,0.5882666666666666,0.0608272506082724,35,6
9,U165,XNOR2X1,20.41439465162441,2.549149113578375,0.9533024390243904,0.7182423256959848,62.29113924050632,4.933544303797468,0.9842,0.8314666666666666,38,27
10,U166,NOR2X0,7.830117160578917,0.04077647599355898,0.8867512195121952,0.03917889857630807,7.223684210526315,0.01315789473684214,0.8784,0.01298701298701302,36,8
11,U167,XOR2X1,20.437908496732064,2.5530462184874003,0.9533536585365855,0.7185513673318555,64.78947368421052,5.167763157894736,0.9848,0.8378666666666666,38,27
12,U168,NOR2X0,8.125712250712354,0.0790713169745462,0.8904195121951232,0.07327719283303995,7.680555555555556,0.08333333333333331,0.8848,0.0769230769230769,36,10
13,U169,XOR2X1,20.67076296942311,2.591638728749253,0.9538548780487804,0.7215755604828777,67.4931506849315,5.421232876712328,0.9854,0.8442666666666666,38,27
14,U170,NOR2X0,7.891394864677342,0.017175572519087925,0.8875317073170736,0.01688555347092315,7.445945945945945,0.02702702702702698,0.8815999999999999,0.026315789473684164,36,11
15,U171,XOR2X1,20.59372202032971,2.5788702232354477,0.9536902439024391,0.7205822123675784,68.44444444444444,5.510416666666667,0.9856,0.8464,38,27
16,U172,NOR2X0,7.70710159700986,0.07663311247026919,0.8851512195121952,0.07117848372175659,7.116883116883117,0.07142857142857144,0.8768,0.06666666666666668,36,9
17,U173,NAND4X0,1.3879928315412216,0.03554792953557644,0.5812382739212012,0.03685816083992504,1.4606299212598424,0.04724409448818887,0.5936,0.04511278195488712,31,-6
18,U174,NOR2X0,0.060709476286225514,0.0056606309442554965,0.057234782608695633,0.00569285610166578,0.005227181342983497,0.0024125452352231178,0.005199999999999982,0.0024067388688326892,17,2
19,U175,XOR2X1,20.429504769371537,2.5516534132273136,0.9533353658536585,0.7184409953190448,63.935064935064936,5.087662337662338,0.9846,0.8357333333333333,38,27
20,U176,NOR2X0,7.817962835512832,0.004285803666404413,0.8865951219512208,0.004267513939516004,7.116883116883117,0.07792207792207789,0.8768,0.0845070422535211,36,8
21,U177,XOR2X1,20.399305827396375,2.5466483430450455,0.9532695121951221,0.7180436560729249,63.935064935064936,5.087662337662338,0.9846,0.8357333333333333,38,27
22,U178,NOR2X0,7.882149046793835,0.017625124730843884,0.8874146341463424,0.017319860037364573,7.116883116883117,0.02597402597402604,0.8768,0.026666666666666738,36,8
23,U179,XOR2X1,20.385911378869686,2.5444283925916826,0.953240243902439,0.7178670608524267,63.10256410256411,5.009615384615385,0.9844,0.8336,38,27
24,U180,NOR2X0,7.8944810829574115,0.04198845886846079,0.8875707317073184,0.04029647210685791,7.680555555555556,0.062499999999999986,0.8848,0.05882352941176469,36,9
25,U181,XOR2X1,20.37086265311442,2.5419342678431818,0.9532073170731706,0.7176683912293669,63.935064935064936,5.087662337662338,0.9846,0.8357333333333333,38,27
