,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,U78,INVX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,U79,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,U80,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
3,U81,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,U82,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,U83,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
6,U84,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7,U85,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8,U86,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,U87,AO222X1,0.5866851595006936,0.301402373247034,0.3697552447552448,0.2315981432360746,1.8,0.6,0.6428571428571429,0.375,6,4
10,U88,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
11,U89,AO222X1,1.012191209496312,0.536092396535131,0.5030293367346942,0.34899749373433625,1.6666666666666667,0.7777777777777778,0.625,0.4375,8,6
12,U90,AO222X1,1.012191209496312,0.536092396535131,0.5030293367346942,0.34899749373433625,1.6666666666666667,0.7777777777777778,0.625,0.4375,8,6
13,U91,AO22X1,1.5486725663716825,0.8407079646017706,0.6076388888888891,0.45673076923076944,5.857142857142857,2.4285714285714284,0.8541666666666666,0.7083333333333334,8,6
14,U92,AO222X1,0.6165749031945794,0.32162088576960357,0.38140818713450314,0.2433533619456369,1.7677133655394524,0.8241747181964573,0.6386909090909091,0.4518068965517241,7,5
15,U93,OA21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
16,U94,AO222X1,1.012191209496312,0.536092396535131,0.5030293367346942,0.34899749373433625,1.6666666666666667,0.7777777777777778,0.625,0.4375,8,6
17,U95,AO222X1,1.012191209496312,0.536092396535131,0.5030293367346942,0.34899749373433625,1.6666666666666667,0.7777777777777778,0.625,0.4375,8,6
18,U96,AO22X1,1.5486725663716825,0.8407079646017706,0.6076388888888891,0.45673076923076944,5.857142857142857,2.4285714285714284,0.8541666666666666,0.7083333333333334,8,6
19,U97,AO222X1,0.6996436609152288,0.3421324081020254,0.41164137931034483,0.25491703056768555,2.6108193277310923,1.2157300420168065,0.7230545454545454,0.5486814814814814,7,5
20,U98,AO21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
21,U99,AO222X1,1.012191209496312,0.536092396535131,0.5030293367346942,0.34899749373433625,1.6666666666666667,0.7777777777777778,0.625,0.4375,8,6
22,U100,AO222X1,1.012191209496312,0.536092396535131,0.5030293367346942,0.34899749373433625,1.6666666666666667,0.7777777777777778,0.625,0.4375,8,6
23,U101,NOR2X0,3.069364161849714,0.6277456647398857,0.7542613636363638,0.38565340909090956,9.666666666666666,4.333333333333333,0.90625,0.8125,9,6
24,U102,AO22X1,1.5486725663716825,0.8407079646017706,0.6076388888888891,0.45673076923076944,5.857142857142857,2.4285714285714284,0.8541666666666666,0.7083333333333334,8,6
25,U103,AND2X1,1.0,0.16666666666666666,0.5,0.14285714285714285,3.0,1.0,0.75,0.5,6,2
26,U104,INVX0,1.4999999999999998,0.21093749999999994,0.6,0.17419354838709672,5.4,0.6,0.84375,0.375,7,2
27,U105,MUX21X1,0.8749999999999999,0.111111111111111,0.4666666666666666,0.0999999999999999,3.8,0.2,0.7916666666666666,0.16666666666666666,6,1
28,U106,NOR2X0,1.0,0.15,0.5,0.13043478260869565,1.0,0.0,0.5,0.0,5,1
29,U107,MUX21X1,0.49333333333333323,0.0,0.3303571428571428,0.0,0.3333333333333333,0.0,0.25,0.0,3,0
30,U108,MUX21X1,0.19999999999999984,0.0,0.16666666666666657,0.0,0.0,0.0,0.0,0.0,1,0
31,U109,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
32,U110,OR2X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
33,U111,MUX21X1,0.6268788682581782,0.0,0.3853260869565216,0.0,1.6666666666666667,0.0,0.625,0.0,4,0
34,U112,AND3X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
35,U113,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
36,U114,MUX21X1,0.6268788682581782,0.0,0.3853260869565216,0.0,1.6666666666666667,0.0,0.625,0.0,4,0
37,U115,NOR3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
38,U116,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
39,U117,MUX21X1,0.6268788682581782,0.0,0.3853260869565216,0.0,1.6666666666666667,0.0,0.625,0.0,4,0
40,U118,NOR3X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
41,U119,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
42,U120,MUX21X1,0.6268788682581782,0.0,0.3853260869565216,0.0,1.6666666666666667,0.0,0.625,0.0,4,0
43,U121,AND2X1,0.4117647058823533,0.0,0.29166666666666685,0.0,7.0,0.0,0.875,0.0,3,0
44,U122,AND2X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
45,U123,OR4X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
46,U124,AND3X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
47,U125,MUX21X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
48,U126,NOR2X0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
