,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,sub_148_aco_U2_3,FADDX1,0.9609069585613766,0.15000558472020545,0.49003189792663493,0.13043900543900538,1.2626262626262625,0.29292929292929293,0.5580357142857143,0.2265625,3,-3
1,r471_U2_3,FADDX1,0.5468750000000002,0.02366863905325458,0.35353535353535365,0.02424242424242439,1.25,1.0,0.5555555555555556,0.5,3,-2
2,r94_U1_1_1,HADDX1,12.342696629213481,2.5331811797752812,0.9250526315789473,0.716968944099379,24.8620689655176,7.890086206896674,0.9613333333333339,0.887515151515153,21,16
3,r94_U1_1_2,HADDX1,12.652912621359242,14.359526699029155,0.9267555555555557,0.934893827160494,17.38235294117647,25.041666666666668,0.9456000000000001,0.9616,21,19
4,r94_U1_1_3,HADDX1,25.967757230915495,16.20058874664161,0.9629186813186817,0.9418624551328078,28.761904761904763,20.081349206349206,0.9664,0.952564705882353,22,19
5,sub_73_U2_8,FADDX1,0.8767844836073644,0.0003938170719701905,0.4671737704918033,0.0003936620411378038,1.0683949255377827,0.015168229453943754,0.5165333333333334,0.014941591958706887,10,0
6,sub_60_U2_1,FADDX1,0.007633587786259542,0.3200040712468193,0.007575757575757576,0.47059703994635493,0.1069182389937107,0.20398490566037797,0.09659090909090909,0.2562575849514573,4,-4
7,sub_60_U2_2,FADDX1,0.23908809714743937,0.36094758789515935,0.1929548816568046,0.5648168773924346,0.6842105263157895,0.39233684210526315,0.40625,0.6456485587583148,6,-6
8,sub_60_U2_3,FADDX1,0.19946452476572937,0.410296762609305,0.1662946428571427,0.6957682044018894,0.6449799196787148,0.5874390361445783,0.39208984375,1.4238841955741623,5,-8
9,sub_60_U2_4,FADDX1,0.2859561779864541,0.39987857200679977,0.22236852459016399,0.666329434934509,0.5802781289506953,0.6270543615676359,0.36719999999999997,1.6813559322033902,6,-10
10,sub_60_U2_5,FADDX1,0.3012167443130425,0.4744647519582246,0.2314885245901637,0.9028219395866456,0.4823599169878447,0.6317817966202194,0.3254,1.715780998389694,7,-9
11,sub_60_U2_6,FADDX1,0.23259860788863135,0.3598204378089381,0.18870588235294136,0.5620617387056626,0.09051222351571599,0.6478463329452853,0.09952000000000005,1.8396694214876035,9,-6
12,sub_60_U2_7,FADDX1,0.2942936033133923,0.29596703342676683,0.2273777777777782,0.420388032207268,0.05968124788063752,0.43574092912851814,0.056320000000000016,0.772235576923077,10,-4
13,sub_60_U2_8,FADDX1,0.9860363991292289,0.03614258218709654,0.4964845556514238,0.037497851361779175,1.6766595289079231,0.1766595289079229,0.6264000000000001,0.21456436931079326,10,-2
14,U392,INVX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
15,U393,INVX0,inf,inf,1.0,1.0,inf,inf,1.0,1.0,9,8
16,U394,NAND2X1,inf,inf,1.0,1.0,inf,inf,1.0,1.0,9,7
17,U395,NAND2X1,inf,inf,1.0,1.0,inf,inf,1.0,1.0,9,6
18,U396,INVX0,inf,inf,1.0,1.0,inf,inf,1.0,1.0,9,5
19,U397,NAND2X1,2.3051643192488265,0.3771517996870107,0.6974431818181819,0.2738636363636362,4.688888888888889,0.7777777777777778,0.82421875,0.4375,9,2
20,U398,INVX0,1.9830508474576283,0.14194915254237334,0.6647727272727274,0.12430426716141037,3.0,0.25,0.75,0.2,9,1
21,U399,NAND2X1,inf,inf,1.0,1.0,inf,inf,1.0,1.0,9,7
22,U400,INVX0,inf,inf,1.0,1.0,inf,inf,1.0,1.0,9,7
23,U401,NAND2X1,2.3051643192488265,1.0657276995305165,0.6974431818181819,0.5159090909090909,4.688888888888889,1.8444444444444446,0.82421875,0.6484375,9,7
24,U402,INVX0,2.3051643192488265,1.4788732394366197,0.6974431818181819,0.5965909090909091,4.688888888888889,3.2666666666666666,0.82421875,0.765625,9,7
25,U403,NAND2X1,2.3051643192488265,1.0657276995305165,0.6974431818181819,0.5159090909090909,4.688888888888889,1.8444444444444446,0.82421875,0.6484375,9,7
26,U404,INVX0,2.3051643192488265,0.6525821596244131,0.6974431818181819,0.39488636363636365,4.688888888888889,1.8444444444444446,0.82421875,0.6484375,9,7
27,U405,NAND2X1,inf,inf,1.0,inf,inf,inf,1.0,inf,9,1
28,U406,NAND2X1,inf,inf,1.0,1.0,inf,inf,1.0,1.0,9,1
29,U407,INVX0,3.4034401876466003,0.8639562157935887,0.7729048295454546,0.463506711409396,4.171717171717172,1.5858585858585859,0.806640625,0.61328125,8,0
30,U408,NAND2X1,3.002842928216065,0.5288636184158582,0.750177556818182,0.34591942148760374,4.069306930693069,1.3762376237623761,0.802734375,0.5791666666666667,9,2
31,U409,INVX0,1.7721992518212246,0.3572225503708075,0.6392755681818182,0.2632011605415859,1.5858585858585859,1.02020202020202,0.61328125,0.505,8,2
32,U410,NAND2X1,0.6,0.0,0.375,0.0,1.0,0.0,0.5,0.0,2,0
33,U411,INVX0,0.19999999999999996,0.0,0.16666666666666663,0.0,1.0,0.0,0.5,0.0,1,0
