,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,r180_U1_8,FADDX1,4.022681576726412,1.9247556110175905,0.8009031660231662,0.6580910910186862,16.641129032258064,6.560483870967742,0.9433142857142857,0.8677333333333334,27,24
1,r34_U1_1,FADDX1,0.635897435897437,0.0,0.3887147335423201,0.0,1.1666666666666667,0.0,0.5384615384615384,0.0,3,0
2,r34_U1_2,FADDX1,0.9125391403358949,0.00819812126387705,0.47713488372093016,0.008131458580382878,1.8323262839879155,0.04833836858006035,0.6469333333333334,0.0507936507936507,6,0
3,r34_U1_3,FADDX1,1.2583634079892452,0.10091972252227485,0.5572014687882499,0.0916685571687839,2.014469453376206,0.01929260450160771,0.6682666666666667,0.01967213114754098,10,2
4,r34_U1_4,FADDX1,1.642915170172738,0.28059688729262805,0.6216299292214358,0.21911414128598386,4.63063063063063,0.8648648648648648,0.8224,0.46376811594202894,14,5
5,r34_U1_5,FADDX1,2.1009615384615383,0.5226153846153841,0.6775193798449612,0.34323532383550553,5.399317406143345,1.1262798634812252,0.8437333333333333,0.5296950240770458,18,9
6,r34_U1_6,FADDX1,3.1632009426769283,0.7285073126776194,0.7598002081165454,0.4214661444209301,11.571839080459771,2.577586206896552,0.9204571428571429,0.7204819277108434,22,13
7,U181,XNOR2X1,0.3854166666666667,0.0,0.2781954887218045,0.0,2.0,0.0,0.6666666666666666,0.0,1,0
8,U182,XNOR2X1,3.1904761904761916,0.0,0.7613636363636365,0.0,7.0,0.0,0.875,0.0,8,0
9,U183,XNOR2X1,2.424540255470703,0.8460412314646761,0.70799,0.45830028985507254,3.0290088638195005,2.0217566478646254,0.7518,0.6690666666666667,12,2
10,U184,XNOR2X1,3.0848355853676894,1.361545572790696,0.7551921052631578,0.5765485064011381,3.1186161449752885,2.0889621087314665,0.7572,0.6762666666666667,16,7
11,U185,XNOR2X1,3.838082016007742,1.570231071004113,0.7933065217391305,0.6109299232736574,6.5642965204236,4.6732223903177,0.8678,0.8237333333333333,20,11
12,U186,XNOR2X1,4.52570990023024,1.935533384497315,0.8190277777777779,0.6593464052287583,6.861635220125786,4.89622641509434,0.8728,0.8304,24,15
13,U187,XNOR2X1,5.469452705170351,2.436896749621749,0.8454274193548388,0.7090398481973437,14.4320987654321,10.574074074074074,0.9352,0.9136000000000001,28,19
14,U188,INVX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
15,U189,INVX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
16,U190,NAND2X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
17,U191,INVX2,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0,0
18,U192,AND2X1,3.167562916756295,1.8651995052699528,0.760051612903226,0.6509841642228742,15.891891891891891,13.780405405405403,0.9408,0.9323428571428571,27,23
19,U193,AND2X1,3.7833600790025974,0.19584001975064944,0.7909419354838712,0.16376774193548482,29.12048192771084,6.53012048192771,0.9668,0.8672,27,23
20,U194,AND2X1,4.2991452991453,0.32478632478632513,0.8112903225806452,0.24516129032258083,61.5,14.624999999999998,0.984,0.9359999999999999,27,23
21,U195,AND2X1,4.624092888243832,0.4060232220609581,0.8221935483870968,0.2887741935483872,36.87878787878788,8.469696969696969,0.9736,0.8944,27,23
22,U196,NAND2X1,1.8177719604421205,0.4088859802210602,0.6451096774193552,0.2902193548387104,17.38235294117647,8.191176470588236,0.9456,0.8912,27,26
23,U197,AND2X1,4.635953748818271,0.12672070819092035,0.822567741935484,0.14510902683654223,36.87878787878788,5.066524621212121,0.9736,0.8351609756097561,28,19
24,U198,AND2X1,0.7983024025320097,0.03856286588537336,0.44392,0.037130988553589934,1.0903010033444818,0.15081521739130432,0.5216000000000001,0.17759999999999998,12,2
25,U199,AND2X1,1.5967636125082008,0.19527377633209442,0.6149052631578948,0.2426586466165417,3.166666666666667,0.33463541666666674,0.76,0.25073170731707317,16,7
26,U200,AND2X1,2.5489445747438624,0.45009843177797015,0.718226086956522,0.818507270734382,7.278145695364238,0.32579677152317876,0.8792,0.24573658536585363,20,11
27,U201,AND2X1,3.592774035517455,0.2883592314758121,0.7822666666666668,0.40520336134453927,16.36111111111111,1.780490451388889,0.9424,0.6403512195121951,24,15
28,U202,AND2X1,2.75575478555852,2.403652774412409,0.7337419354838712,0.7061979977753062,inf,inf,1.0,1.0,27,20
29,U203,AND2X1,1.4109589041095896,0.0,0.5852272727272728,0.0,1.6666666666666667,0.0,0.625,0.0,8,0
30,U204,AND2X1,5.832708838439499,3.0569208728234525,0.8536451612903226,0.7535076400679118,inf,inf,1.0,1.0,27,17
31,U205,AND2X1,0.6262626262626269,0.0,0.3850931677018636,0.0,2.5,0.0,0.7142857142857143,0.0,1,0
32,U206,XNOR2X1,inf,inf,1.0,1.0,inf,inf,1.0,1.0,28,26
33,U207,XOR2X1,5.664437225300976,2.5966804073052874,0.8499498207885305,0.7219658444022771,inf,inf,1.0,1.0,27,17
34,U208,XOR2X1,6.854199040605368,2.9866010281860587,0.8726795698924731,0.7491597496389024,inf,inf,1.0,1.0,27,20
35,U209,XOR2X1,6.595308875894292,3.6679502466433673,0.8683397849462366,0.785773209404046,22.364485981308412,4.841121495327104,0.9571999999999999,0.8288000000000001,27,23
36,U210,XOR2X1,6.354801973933949,3.9032013159559655,0.8640344086021505,0.7960516129032258,21.388059701492537,6.462686567164178,0.9553333333333334,0.866,27,23
37,U211,XOR2X1,6.294117647058823,3.8627450980392153,0.8629032258064516,0.7943548387096774,21.93577981651376,6.6452599388379205,0.9564,0.8692,27,23
38,U212,XOR2X1,6.10943950096322,3.73962633397548,0.8593419354838711,0.7890129032258066,21.321428571428573,6.440476190476192,0.9552,0.8656,27,23
39,U213,XOR2X1,inf,inf,1.0,1.0,inf,inf,1.0,1.0,27,26
40,U214,AO22X1,2.516309106830122,1.2078225335668409,0.7156108949416342,0.5470650449497618,10.815200617283951,2.8888888888888893,0.9153632653061224,0.7428571428571429,25,20
41,U215,OR2X1,2.49725557676849,1.406231401109943,0.7140615039281707,0.5844123721688939,12.266509433962264,3.176493710691824,0.9246222222222222,0.760564705882353,25,20
42,U216,AO22X1,2.123823713927232,0.9673007109995838,0.6798795029496678,0.4916893007719695,10.259191176470587,2.7588235294117642,0.9111836734693877,0.7339593114241001,21,16
43,U217,OR2X1,2.1470251569091494,1.1652608985571493,0.6822395913154536,0.5381618904833301,11.707078313253012,3.000376506024096,0.9213037037037037,0.7500235294117646,21,16
44,U218,AO22X1,1.6953183264555263,0.6901904241038126,0.6289863092664649,0.4083506889288947,5.275614754098361,1.0426229508196723,0.8406530612244898,0.5104333868378812,17,12
45,U219,OR2X1,1.7041882467565763,0.8605739646487552,0.6302032592592591,0.46253144513457545,5.938733552631579,1.1844161184210527,0.8558814814814815,0.5422117647058824,17,12
46,U220,AO22X1,1.414750444467685,0.5160147807292754,0.5858785315513451,0.3403758243577597,4.962811526479752,0.9688473520249226,0.8322938775510205,0.49208860759493683,13,8
47,U221,OR2X1,1.3050879429671647,0.5859793111868096,0.5661770723104057,0.3694747510598441,5.696428571428571,1.1081349206349207,0.8506666666666667,0.5256470588235294,13,8
48,U222,AO22X1,0.9957330630394985,0.25626296974452845,0.49893098505017425,0.20398831766619824,2.1795058139534884,0.0581395348837211,0.6854857142857143,0.0549450549450551,9,4
49,U223,OR2X1,0.89002134612344,0.3003993022473238,0.4709054466230941,0.23100543173791294,2.581281833616299,0.12744057724957553,0.7207703703703703,0.11303529411764704,9,4
50,U224,AO22X1,0.709940810764776,0.1515614559176128,0.4151844357976654,0.13161386666666627,1.986056942277691,0.7063182527301091,0.6651102040816327,0.4139428571428571,5,2
51,U225,OR2X1,0.5016042780748664,0.0,0.3340455840455841,0.0,1.7,0.0,0.6296296296296297,0.0,5,0
52,U226,AO22X1,0.635897435897437,0.0,0.3887147335423201,0.0,1.1666666666666667,0.0,0.5384615384615384,0.0,3,0
53,U227,OR2X1,0.10062893081761044,0.0,0.09142857142857173,0.0,0.16666666666666666,0.0,0.2,0.0,1,0
54,U228,AND2X1,0.6262626262626269,0.0,0.3850931677018636,0.0,2.5,0.0,0.7142857142857143,0.0,1,0
55,U229,OR3X1,2.806564884405452,1.5155271438903173,0.7372959530791788,0.602469008363202,inf,inf,1.0,1.0,24,18
56,U230,INVX0,8.56731065983582,1.1142048109905043,0.8954774193548388,0.5270089279895734,27.73563218390805,3.4899425287356327,0.9652000000000001,0.77728,28,17
57,U231,INVX0,7.339768339768341,0.8429398786541641,0.8800925925925926,0.45738870183314617,14.82278481012658,1.4723101265822782,0.9368,0.5955199999999999,24,13
58,U232,INVX0,6.20935335234931,0.5931383524164765,0.8612913043478261,0.37230812472551594,14.197568389057752,1.3746200607902737,0.9342,0.5788800000000001,20,9
59,U233,INVX0,5.1943729012486575,0.36884579737414486,0.8385631578947369,0.26945752259436473,7.285004142502071,0.29453189726594864,0.8793,0.22752,16,5
60,U234,INVX0,4.110036110921851,0.15467162121791805,0.8043066666666667,0.13395290780141836,6.961783439490447,0.24402866242038226,0.8744000000000001,0.19616000000000006,12,2
61,U235,INVX0,3.1904761904761916,0.0,0.7613636363636365,0.0,7.0,0.0,0.875,0.0,8,0
62,U236,MUX21X1,2.270111183780249,1.0787565751594528,0.6942,0.5189431932773109,24.773195876288657,10.812714776632301,0.9611999999999999,0.9153454545454545,15,11
63,U237,MUX21X1,2.2993249073651083,1.0973272648314525,0.6969076923076923,0.5232026890756303,25.881720430107524,11.32078853046595,0.9628,0.9188363636363637,15,11
64,U238,MUX21X1,2.243836710250524,1.0620543190160916,0.6917230769230769,0.5150467226890756,23.35064935064935,10.160714285714285,0.9589333333333333,0.9104,15,11
65,U239,MUX21X1,2.2422186751795694,1.0610257603972688,0.6915692307692308,0.5148047058823529,23.59016393442623,10.27049180327869,0.9593333333333334,0.9112727272727273,15,11
66,U240,MUX21X1,2.283159915142944,1.087051441784243,0.6954153846153847,0.5208551260504202,24.951557093425606,10.894463667820071,0.9614666666666666,0.9159272727272728,15,11
67,U241,MUX21X1,2.259615866807081,1.0720848725963814,0.6932153846153847,0.5173942857142857,29.00000000000024,12.75000000000011,0.9666666666666669,0.9272727272727278,15,11
68,U242,MUX21X1,2.167478840728393,1.0135148613604634,0.6842914979757087,0.503356037151703,88.28571428571429,39.92261904761905,0.9888,0.9755636363636363,14,10
