,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,U5132,OA22X1,5.194076339336285,0.4217635066258935,0.8385554285714287,0.2966481448288232,107.17307692307693,1.4230769230769231,0.9907555555555556,0.5873015873015873,29,11
1,U5133,OA22X1,6.864178889847581,0.5130108243783832,0.872841142857143,0.33906619576839603,172.61111111111111,2.861111111111111,0.9942399999999999,0.7410071942446044,30,13
2,U5134,OA221X1,6.044168842471727,0.2703422005272405,0.8580386100386103,0.21281053279583895,143.23076923076925,2.5384615384615388,0.9930666666666667,0.717391304347826,32,14
3,U5135,OA221X1,5.787817842264047,0.30157461134394686,0.8526772486772488,0.23169982628391514,137.88888888888889,4.407407407407407,0.9928,0.815068493150685,31,13
4,U5136,OA221X1,6.2371762315896495,0.41510292653004804,0.8618245614035089,0.2933376214180516,196.36842105263156,5.2631578947368425,0.9949333333333333,0.8403361344537815,33,16
5,U5137,OA221X1,5.170750819205021,0.1856389799116686,0.8379451659451661,0.15657293919730852,97.68421052631578,1.5789473684210527,0.9898666666666666,0.6122448979591837,28,11
6,U5138,OA221X1,5.600215517241391,0.2715843782654132,0.8484897959183676,0.21357951773195377,132.92857142857142,2.857142857142857,0.9925333333333333,0.7407407407407407,30,13
7,U5139,OA221X1,5.697377746279242,0.2948263642806509,0.8506878306878309,0.2276956759715374,128.31034482758622,2.517241379310345,0.9922666666666666,0.7156862745098039,31,14
8,U5140,OA22X1,5.158502252252266,0.2137925969447725,0.8376228571428574,0.17613601984631322,107.17307692307693,1.0384615384615385,0.9907555555555556,0.5094339622641509,29,12
9,U5141,OA22X1,5.5619750419966545,0.5137116303423014,0.8476068571428574,0.3393721895537883,164.44117647058826,3.1470588235294117,0.9939555555555556,0.7588652482269503,29,13
10,U5142,OA221X1,5.988415599366827,0.26815869659068947,0.8569060489060492,0.21145515723829025,169.45454545454547,3.363636363636363,0.9941333333333334,0.7708333333333333,32,14
11,U5143,OA221X1,5.562201718103724,0.5074157468366804,0.8476121212121212,0.3366130066648799,inf,inf,1.0,1.0,30,10
12,U5144,OA221X1,5.690739167374687,0.28184135320923637,0.8505396825396827,0.21987225837551136,100.35135135135135,1.7567567567567568,0.9901333333333334,0.6372549019607843,31,14
13,U5145,OA221X1,5.759656652360521,0.2963324229418636,0.8520634920634922,0.22859292701279077,128.31034482758622,3.034482758620621,0.9922666666666666,0.7521367521367479,31,14
14,U5146,OA221X1,5.65038002171554,0.28436324725802276,0.8496326530612248,0.22140406763048356,124.0,4.3999999999999995,0.992,0.8148148148148149,30,12
15,U5147,OA221X1,5.178673323823122,0.20460057061341116,0.8381529581529584,0.16984930574059393,88.28571428571429,1.8333333333333337,0.9888,0.6470588235294118,28,11
16,U5148,OA221X1,5.7528940974703495,0.3050917925864319,0.8519153439153441,0.23377037103405635,155.25,3.124999999999917,0.9935999999999999,0.7575757575757527,31,14
17,U5149,OA221X1,5.277340607401472,0.33590043638314315,0.8406968710888617,0.25144122064408486,57.59374999999999,15.999999999999998,0.9829333333333333,0.9411764705882353,39,14
18,U5150,OA221X1,5.934542935175521,0.4569017348357031,0.8557943891402715,0.3136119093764609,92.75,23.4,0.9893333333333333,0.9590163934426229,44,19
19,U5151,OA221X1,5.755307741797132,0.2623334483305197,0.8519682539682542,0.20781628552857004,132.92857142857142,2.857142857142857,0.9925333333333333,0.7407407407407407,31,13
20,U5152,OA221X1,5.747331392527905,0.34278693399696397,0.8517932584269664,0.2552802126072363,103.16666666666667,6.037037037037036,0.9904000000000001,0.8578947368421052,35,11
