,GATE_NAME,GATE_TYPE,INF-LIM2_MEAN,INF-LIM4_MEAN,INF-LIM2_NORM_MEAN,INF-LIM4_NORM_MEAN,INF-LIM2_MEDIAN,INF-LIM4_MEDIAN,INF-LIM2_NORM_MEDIAN,INF-LIM4_NORM_MEDIAN,INF-LIM2_SIZE,INF-LIM4_SIZE
0,r330_U1_1_1,HADDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1,r330_U1_1_2,HADDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2,r330_U1_1_3,HADDX1,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1,0
3,r336_U1_1_1,HADDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
4,r336_U1_1_2,HADDX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
5,r336_U1_1_3,HADDX1,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1,0
6,U513,INVX0,11.098033093974403,0.9942851428348431,0.917341935483871,0.4985671915609236,inf,inf,1.0,1.0,29,21
7,U514,NOR4X1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
8,U515,INVX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9,U516,INVX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
10,U517,INVX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
11,U518,INVX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
12,U519,XOR2X1,15.247193666548537,6.063721308933015,0.9384509090909092,0.8584315608919385,inf,inf,1.0,1.0,27,21
13,U520,AND2X1,5.527820951196768,0.5985390115013989,0.8468095238095239,0.37442877977637334,1874.0,280.0,0.9994666666666667,0.99644128113879,27,16
14,U521,NAND2X1,5.938115202333228,1.6850285575404107,0.8558686371100167,0.6275644826228446,inf,inf,1.0,1.0,24,14
15,U522,NAND2X1,5.510416666666667,0.5773809523809524,0.8464,0.36603773584905663,3749.0,537.0,0.9997333333333334,0.9981412639405204,25,14
16,U523,INVX0,12.029023272531232,2.5524446266510936,0.923248275862069,0.7185037051674737,inf,inf,1.0,1.0,27,19
17,U524,NAND2X1,5.340579710144928,0.512530193236715,0.8422857142857143,0.33885617327078554,inf,inf,1.0,1.0,26,15
18,U525,INVX0,11.241899942871143,1.018000693707665,0.9183133333333334,0.5044600315955771,inf,inf,1.0,1.0,28,20
19,U526,AOI22X1,5.388077704418493,0.5882427628237701,0.843458385093168,0.37037333120153554,inf,inf,1.0,1.0,20,4
